2020-08-31 15:56:46.6162||DEBUG|uccApiCore2.Program|init main 
2020-08-31 16:33:57.4598|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/15/frontImage/15-07302020113719-1.jpg   
2020-08-31 16:33:57.4598|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/13/frontImage/13-08172020095440-1.jpg   
2020-08-31 16:33:57.4598|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/16/frontImage/16-07302020124132-1.jpg   
2020-08-31 16:33:57.4598|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 5.727ms 404  
2020-08-31 16:33:57.4814|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 21.6238ms 404  
2020-08-31 16:33:57.5023|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 42.1349ms 404  
2020-08-31 16:34:06.8278|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Product/GetProductBySubcatecode   
2020-08-31 16:34:06.8245|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Product/GetProductBySubcatecode   
2020-08-31 16:34:06.8498|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/SubCategory/GetSideSubcategory   
2020-08-31 16:34:06.8692|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:06.8842|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:06.9256|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:06.9256|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 106.3547ms 204  
2020-08-31 16:34:07.0274|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 177.5719ms 204  
2020-08-31 16:34:07.0464|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Product/GetProductBySubcatecode application/json 40 
2020-08-31 16:34:07.1707|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/SubCategory/GetSideSubcategory application/json 24 
2020-08-31 16:34:07.1803|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:07.1803|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:07.1901|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 362.2829ms 204  
2020-08-31 16:34:07.1901|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.SubCategoryController.GetSideSubcategory (uccApiCore2) with arguments (uccApiCore2.Entities.SubCategory) - ModelState is Valid 
2020-08-31 16:34:07.2054|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.ProductController.GetProductBySubcatecode (uccApiCore2) with arguments (uccApiCore2.Entities.Product) - ModelState is Valid 
2020-08-31 16:34:07.3048|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Product/GetProductBySubcatecode application/json 29 
2020-08-31 16:34:07.3138|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-08-31 16:34:07.3974|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:07.4426|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.SubCategoryController.GetSideSubcategory (uccApiCore2) in 244.4107ms 
2020-08-31 16:34:07.4794|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 308.7106ms 200 application/json; charset=utf-8 
2020-08-31 16:34:07.4794|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.ProductController.GetProductBySubcatecode (uccApiCore2) with arguments (uccApiCore2.Entities.Product) - ModelState is Valid 
2020-08-31 16:34:07.9054|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-08-31 16:34:07.9054|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-08-31 16:34:07.9786|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.ProductController.GetProductBySubcatecode (uccApiCore2) in 775.6013ms 
2020-08-31 16:34:07.9948|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 948.4516ms 200 application/json; charset=utf-8 
2020-08-31 16:34:07.9948|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.ProductController.GetProductBySubcatecode (uccApiCore2) in 519.3232ms 
2020-08-31 16:34:08.0268|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 722.0378ms 200 application/json; charset=utf-8 
2020-08-31 16:34:09.7441|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/16/frontImage/16-07302020124132-1.jpg   
2020-08-31 16:34:09.7570|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 12.8865ms 404  
2020-08-31 16:34:09.8096|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/17/frontImage/17-07302020113757-1.jpg   
2020-08-31 16:34:09.8096|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/18/frontImage/18-07302020112350-1.jpg   
2020-08-31 16:34:09.8245|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 14.6558ms 404  
2020-08-31 16:34:09.8378|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 28.2483ms 404  
2020-08-31 16:34:10.1012|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/13/frontImage/13-08172020095440-1.jpg   
2020-08-31 16:34:10.1012|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/15/frontImage/15-07302020113719-1.jpg   
2020-08-31 16:34:10.1012|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/19/frontImage/19-08052020094331-1.jpg   
2020-08-31 16:34:10.1012|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/11/frontImage/11-08172020105927-1.jpg   
2020-08-31 16:34:10.1181|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 16.9623ms 404  
2020-08-31 16:34:10.1262|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 19.4258ms 404  
2020-08-31 16:34:10.1262|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 30.266ms 404  
2020-08-31 16:34:10.1262|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/20/frontImage/20-08082020113515-1.jpg   
2020-08-31 16:34:10.1420|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 35.131ms 404  
2020-08-31 16:34:10.1562|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 18.774ms 404  
2020-08-31 16:34:10.1745|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/17/frontImage/17-07302020113757-1.jpg   
2020-08-31 16:34:10.1745|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/18/frontImage/18-07302020112350-1.jpg   
2020-08-31 16:34:10.1745|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/23/frontImage/23-08122020022216-1.jpg   
2020-08-31 16:34:10.1745|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 11.6513ms 404  
2020-08-31 16:34:10.1971|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 19.9455ms 404  
2020-08-31 16:34:10.2159|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 30.0228ms 404  
2020-08-31 16:34:19.4673|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Product/GetProductBySubcatecode   
2020-08-31 16:34:19.5203|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Product/GetProductBySubcatecode   
2020-08-31 16:34:19.5411|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:19.5539|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:19.5688|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 101.4808ms 204  
2020-08-31 16:34:19.5878|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 67.4952ms 204  
2020-08-31 16:34:19.5941|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Product/GetProductBySubcatecode application/json 40 
2020-08-31 16:34:19.6242|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Product/GetProductBySubcatecode application/json 40 
2020-08-31 16:34:19.6539|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:19.6582|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:19.7535|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.ProductController.GetProductBySubcatecode (uccApiCore2) with arguments (uccApiCore2.Entities.Product) - ModelState is Valid 
2020-08-31 16:34:19.7535|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.ProductController.GetProductBySubcatecode (uccApiCore2) with arguments (uccApiCore2.Entities.Product) - ModelState is Valid 
2020-08-31 16:34:19.9399|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-08-31 16:34:20.0610|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-08-31 16:34:20.0721|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.ProductController.GetProductBySubcatecode (uccApiCore2) in 344.3756ms 
2020-08-31 16:34:20.1445|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.ProductController.GetProductBySubcatecode (uccApiCore2) in 390.9424ms 
2020-08-31 16:34:20.1445|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 560.8451ms 200 application/json; charset=utf-8 
2020-08-31 16:34:20.1753|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 551.0376ms 200 application/json; charset=utf-8 
2020-08-31 16:34:22.2188|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/31/frontImage/31-08172020110331-1.jpg   
2020-08-31 16:34:22.2188|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 4.8691ms 404  
2020-08-31 16:34:25.4911|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Users/ValidLogin   
2020-08-31 16:34:25.5025|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:25.5201|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 28.9056ms 204  
2020-08-31 16:34:25.5201|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Users/ValidLogin application/json 71 
2020-08-31 16:34:25.6227|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:34:25.9429|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.UsersController.ValidLogin (uccApiCore2) with arguments (uccApiCore2.Entities.Users) - ModelState is Valid 
2020-08-31 16:34:26.5076|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-08-31 16:34:26.5581|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.UsersController.ValidLogin (uccApiCore2) in 826.7668ms 
2020-08-31 16:34:26.5755|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1048.7929ms 200 application/json; charset=utf-8 
2020-08-31 16:34:26.6342|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Cart/GetCartById   
2020-08-31 16:34:26.6342|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Cart/GetCartById   
